Date,DST,ONI,Go_Deeper,Chatting,Stardew,DD,Ori_Blind_Forest,Manual_Samuel,Divinity_II,Drawful2,Running_Rifles,Cat_Quest,Cuphead,Hotline_Miami,Terraria,DS,Getting_Over_It,Golf_w_Friends,Escapists2,Human_Fall_Flat,Castle_Crashers,Bridge_Constructor_Portal,Choice_Chamber,KTANE,Doki_Doki,GeoGuessr,Jackbox,We_Were_Here_Too,Stick_Fight,Hacktag,Into_Breach,Portia,Act_it_OutXL,Little Nightmares,Dauntless,Domina,ToS,Surviving_Mars,Way_Out,Move_Die,Hollow_Knight,Spy_Party,Monster_Prom,Shantae_Pirates_Curse,Subnautica,Use_Your_Words,Witch_It,Im_Bread,Agario,Moonlighter,Ultimate_Chicken_Horse,Spelunky,Overcooked2,Graveyard_Keeper,DBD,Amnesia_Dark_Descent,Layers_of_Fear,Borderlands2,Rapture_Rejects,Undertale,Into_the_Breach,Marbles,Tabletop_Sim,2Point_Hospital,Yokus_Island,Slime_Rancher,Secret_Neighbor,Hotline_Miami,Cook_Serve_Delicious2,,Time_Portia,Griftlands,Stream_Raiders,Yomawari,Darkwood,7D2D,Dream_Daddy,ARK,Stream_Racer,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
1/13/2019,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.68,3539,70,28,3,11,4,422,55,9721,267,303,2.095,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.095,0,2.095,4,0.866666667,11.67986799,23.10231023
1/14/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,34.97,2033,63,21,0,6,4.84,308,61,7028,203,201,6.97,0,23.735,0.11,0,0,0,0,3,3,0,0,10,10,0,0,0,0,0,0,1,0,0,30.815,10,40.815,5,0.866666667,10.11442786,31.34328358
1/15/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,33.9,1258,50,3,0,10,11.76,207,82,4848,144,160,2.27,0,0,0.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.32,0,2.32,6,0.866666667,7.8625,31.25
1/16/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.05,807,36,0,0,0,14.58,100,49,3532,84,78,2.32,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.32,0,3.32,7,0.866666667,10.34615385,46.15384615
1/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.99,1657,57,2,0,2,9.74,275,55,5022,158,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,8,0.866666667,9.054644809,31.14754098
1/18/2019,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.17,3448,73,12,4,3,5.58,381,37,10057,357,239,11.45,0,11.65,0.04,0,0,0,0,5,5,0,0,5,5,0,0,0,1,0,0,0,0,0,23.14,0,23.14,9,0.866666667,14.42677824,30.54393305
1/19/2019,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62,3592,87,17,1,9,15.99,372,53,9820,302,238,4.54,0,9.32,1.02,0,0,0,0,2,2,0,0,4,4,0,0,0,0,1,0,0,0,0,14.88,5,19.88,10,0.866666667,15.09243697,36.55462185
1/20/2019,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72,668,27,5,1,0,0.34,96,34,2645,89,76,4.59,0,12.12,0.25,0,0,0,0,2,2,0,0,5,5,0,0,0,0,0,1,0,0,0,16.96,0,16.96,11,0.866666667,8.789473684,35.52631579
1/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.833333333,Unknown,Unknown
1/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.59,0,4.59,0,0.8,Unknown,Unknown
1/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.766666667,Unknown,Unknown
1/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,75,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,0,4.7,0,0.766666667,inf,inf
1/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.23,1585,43,14,0,0,5.11,143,30,3621,180,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8,15.85,43
1/26/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,42.97,2370,64,8,3,7,4.19,430,152,9798,228,316,4.64,0,2.33,5.16,0,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,12.13,0,12.13,2,0.8,7.5,20.25316456
1/27/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.51,909,46,8,1,5,5.05,341,118,18289,175,272,2.245,4.99,2.39,10.12,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,19.745,0,19.745,3,0.8,3.341911765,16.91176471
1/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.09,2422,60,5,1,1,0.05,234,39,5963,206,166,2.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.38,5,7.38,4,0.8,14.59036145,36.14457831
1/29/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.44,370,33,4,0,0,0.28,111,33,2532,109,82,4.575,0,12.12,0.08,0,0,0,0,2,2,0,0,6,6,0,0,0,0,0,0,0,1,0,16.775,0,16.775,5,0.8,4.512195122,40.24390244
1/30/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.18,1137,43,0,0,3,1.26,184,36,3023,125,132,0,0,16.545,0.1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1,16.645,0,16.645,6,0.8,8.613636364,32.57575758
1/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.49,1790,50,0,0,2,6.82,186,42,4473,158,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0.8,12.78571429,35.71428571
2/1/2019,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,4139,68,6,3,4,3.27,354,43,8596,281,239,2.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.38,2.69,5.07,8,0.8,17.31799163,28.45188285
2/2/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,623,27,36,1,3,8.23,166,91,5999,120,134,0,0,21.205,9.99,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,0,0,31.195,0,31.195,9,0.833333333,4.649253731,20.14925373
2/3/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0,2.32,0,0.8,inf,inf
2/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,3007,65,0,0,6,2.79,278,51,8061,232,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,1,0.8,16.98870056,36.72316384
2/5/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,25.25,1547,53,1,1,5,3.83,257,54,6945,276,184,2.27,0,30.72,0.27,0,0,0,0,1,1,0,0,13,13,0,0,0,0,0,0,0,1,0,33.26,0,33.26,2,0.8,8.407608696,28.80434783
2/6/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,32.05,772,36,15,1,4,2.94,118,74,3814,119,100,2.21,2.495,0,0.29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.995,0,4.995,3,0.8,7.72,36
2/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38,1223,49,0,0,0,0.08,134,37,2548,109,114,6.955,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6.955,0,6.955,4,0.8,10.72807018,42.98245614
2/8/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,21.14,1983,50,0,2,1,0.2,151,30,4058,193,122,7.145,2.495,0,1.07,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.71,0,10.71,5,0.833333333,16.25409836,40.98360656
2/9/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,1,0,0,0,1,2.32,2.495,0,1.39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.205,0,6.205,0,0.8,0,0
2/10/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.33,2388,65,24,12,7,4.43,377,70,12176,282,263,6.435,0,23.77,0.1,0,0,0,0,3,3,0,0,10,10,0,0,0,0,0,1,0,0,0,30.305,0,30.305,1,0.8,9.079847909,24.7148289
2/11/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75,2029,57,13,0,8,15.64,265,96,7089,204,200,4.615,0,2.33,0.2,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,7.145,0,7.145,2,0.8,10.145,28.5
2/12/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.53,2918,69,21,2,8,15.82,329,95,10886,299,240,4.59,0,4.66,2.6,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,1,0,11.85,0,11.85,3,0.8,12.15833333,28.75
2/13/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,53.42,1461,36,9,0,10,23.64,219,112,6945,130,172,0,0,93.91,4.05,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,1,97.96,0,97.96,4,0.8,8.494186047,20.93023256
2/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,0,0,0,0,0,0,0,0,6.97,2.495,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,9.465,0,9.465,0,0.766666667,inf,inf
2/15/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,2067,59,4,1,1,5.23,203,81,5368,185,152,2.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.38,0,2.38,1,0.766666667,13.59868421,38.81578947
2/16/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,34.31,839,25,11,0,1,15.68,68,42,3980,116,48,2.27,0,13.98,1,0,0,0,0,1,1,0,0,6,6,0,0,0,0,1,0,0,0,0,17.25,0,17.25,2,0.766666667,17.47916667,52.08333333
2/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.02,3732,77,7,1,5,4.28,352,59,9049,267,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.766666667,15.61506276,32.21757322
2/18/2019,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,72.3,2866,66,7,4,10,17.94,685,134,20460,283,532,6.96,0,9.32,1.06,0,0,0,0,3,3,0,0,4,4,0,0,0,0,0,0,1,0,0,17.34,0,17.34,4,0.766666667,5.387218045,12.40601504
2/19/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.11,2988,78,8,3,15,18.99,530,106,20105,348,384,4.54,0,26.57,0.05,0,0,0,0,2,2,0,0,11,11,0,0,0,0,0,0,0,1,0,31.16,0,31.16,5,0.766666667,7.78125,20.3125
2/20/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.95,413,20,1,0,1,0.12,37,51,2601,62,30,2.32,0,0,1.49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.81,0,3.81,6,0.8,13.76666667,66.66666667
2/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,inf,inf
2/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,6,16,0,0,0,1,0,0,0,1,6.97,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,6.97,0,6.97,0,0.8,74,600
2/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,inf,inf
2/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,7,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.38,0,2.38,0,0.766666667,inf,inf
2/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.74,2995,69,2,2,14,20,444,171,11779,204,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,0.766666667,9.63022508,22.18649518
2/26/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.03,997,30,9,4,17,13.38,925,161,29766,347,669,7.02,0,25.95,2.15,0,0,0,0,3,3,0,0,11,11,0,0,0,0,0,0,0,1,0,35.12,15,50.12,2,0.766666667,1.490284006,4.484304933
2/27/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.92,0,0,3,2,4,9.54,328,103,10061,240,224,2.245,0,12.02,0.3,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,1,14.565,0,14.565,3,0.766666667,0,0
2/28/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.57,1,1,0,1,5,22.95,210,90,7542,131,168,6.955,4.99,9.27,0.47,0,0,0,2,3,3,0,0,4,4,0,0,1,0,0,0,0,0,0,21.685,0,21.685,4,0.766666667,0.005952381,0.595238095
3/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.733333333,inf,inf
3/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,Unknown,Unknown
3/3/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,1,9,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0,2.32,0,0.666666667,inf,inf
3/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.633333333,Unknown,Unknown
3/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,1640,55,1,2,8,17.94,369,114,12948,225,286,2.27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.27,0,2.27,1,0.666666667,5.734265734,19.23076923
3/6/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.46,3546,70,18,10,10,16.93,472,83,16610,306,337,4.48,2.495,2.28,2.05,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,11.305,5,16.305,2,0.666666667,10.52225519,20.77151335
3/7/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.83,2237,65,23,2,10,12,363,85,13769,282,269,4.6,2.495,13.98,0.61,0,0,0,1,1,0,1,0,6,6,0,0,1,0,0,0,0,0,0,21.685,0,21.685,3,0.666666667,8.31598513,24.16356877
3/8/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,235,19,17,0,2,6.87,21,66,1107,18,19,4.765,2.495,0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.36,0,7.36,4,0.666666667,12.36842105,100
3/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,28,6,4,0,0,0,75,7,508,171,54,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.32,0,2.32,5,0.666666667,0.518518519,11.11111111
3/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,6,2,2,0,1,1.69,85,8,830,340,65,6.435,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,6.435,0,6.435,6,0.666666667,0.092307692,3.076923077
3/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,1,1,18,0,1,0,23,5,306,112,17,2.295,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.295,0,2.295,7,0.7,0.058823529,5.882352941
3/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.27,0,2.27,0,0.666666667,Unknown,Unknown
3/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27,1686,50,0,0,1,6.35,241,102,5941,204,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1,0.666666667,9.74566474,28.9017341
3/14/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,2323,68,10,7,5,3.48,316,73,12600,330,219,4.59,4.99,20.92,5.76,0,0,0,2,2,2,0,0,9,9,0,0,1,0,0,0,0,0,0,36.26,0,36.26,2,0.666666667,10.60730594,31.05022831
3/15/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.12,2949,102,28,6,32,41.82,1104,495,38121,341,849,4.7,2.495,29.015,0.6,0,0,0,1,2,2,0,0,12,12,0,0,0,1,0,0,0,0,0,36.81,0,36.81,3,0.666666667,3.473498233,12.01413428
3/16/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.04,773,30,1,2,2,18.34,177,188,5763,80,143,4.54,0,13.98,10.11,0,0,0,0,2,2,0,0,6,6,0,0,0,0,1,0,0,0,0,28.63,0,28.63,4,0.7,5.405594406,20.97902098
3/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667,inf,inf
3/18/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,1,1,0,1,0,0,0,0,0,0,6.96,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6.96,0,6.96,0,0.633333333,inf,inf
3/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,1,1,0,1,0,1,0,0,0,1,4.54,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.54,0,4.54,0,0.6,45,100
3/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.61,1274,40,1,2,3,29.81,253,211,6366,154,200,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.32,0,2.32,1,0.6,6.37,20
3/21/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.74,3349,74,0,1,6,26.74,375,124,15963,349,268,2.38,0,16.68,0.25,0,0,43,0,1,1,0,0,7,7,0,0,1,0,0,0,0,0,0,19.31,0,19.31,2,0.6,12.49626866,27.6119403
