Date,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
2017-09-25,12.71,979,29,14,4,6,2.76,119,30,3585,285,85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,36,1.0,11.51764705882353,34.11764705882353
2017-09-26,13.91,489,28,30,1,15,2.22,170,28,5576,402,107,0.0,0.0,0.0,0.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0.0,0.09,37,1.0,4.570093457943925,26.168224299065418
2017-09-27,19.29,1252,45,15,3,18,2.68,271,43,6424,343,166,0.0,0.0,0.0,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.0,0.7,38,1.0,7.542168674698795,27.10843373493976
2017-09-28,30.89,266,20,13,0,4,0.07,41,36,1359,44,28,2.345,0.0,0.0,0.32,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.665,0.0,2.665,39,1.0,9.5,71.42857142857143
2017-09-29,9.69,1055,32,3,1,7,2.53,130,22,2811,294,83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,40,1.0,12.710843373493976,38.55421686746988
2017-09-30,21.4,1797,46,8,3,25,1.79,316,32,9396,441,211,0.0,0.0,0.0,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0.0,0.02,41,1.0,8.516587677725118,21.80094786729858
2017-10-01,19.12,1506,40,2,1,18,13.3,283,54,7190,377,177,0.0,0.0,0.0,0.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0.0,0.15,42,1.0,8.508474576271187,22.598870056497177
2017-10-02,13.23,1234,26,2,0,5,3.09,143,34,3757,285,99,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.0,0.1,43,1.0,12.464646464646465,26.262626262626267
2017-10-03,17.01,1007,39,6,2,19,0.97,194,28,5273,312,110,0.0,2.495,0.0,0.02,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.515,0.0,2.515,44,1.0,9.154545454545454,35.45454545454545
2017-10-04,19.28,1700,43,308,4,21,1.18,209,36,5938,309,137,2.16,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.16,0.0,2.16,45,1.0,12.408759124087592,31.386861313868614
2017-10-05,18.16,284,22,18,3,10,6.27,68,26,1707,94,45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,46,1.0,6.311111111111111,48.888888888888886
2017-10-06,22.07,1191,37,5,0,12,9.02,175,33,5298,241,105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,47,1.0,11.342857142857143,35.23809523809524
2017-10-07,23.73,1733,70,34,6,36,2.87,461,43,11772,497,269,0.0,2.495,0.0,0.02,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.515,0.0,2.515,48,1.0,6.442379182156134,26.022304832713754
2017-10-08,17.05,883,35,31,3,10,6.18,242,37,6873,404,155,0.0,0.0,0.0,2.32,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0.0,2.32,49,1.0,5.696774193548387,22.58064516129032
2017-10-09,19.53,1814,39,16,2,10,2.0,174,40,5741,296,119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,50,1.0,15.243697478991596,32.773109243697476
2017-10-10,23.68,503,21,37,2,2,9.08,60,30,2060,87,43,0.0,2.495,0.0,0.2,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6950000000000003,0.0,2.6950000000000003,51,1.0,11.69767441860465,48.837209302325576
2017-10-11,16.55,811,33,2,0,8,8.78,176,26,3873,237,95,2.245,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.245,0.0,2.245,52,1.0,8.536842105263158,34.73684210526316
2017-10-12,21.33,1682,44,10,2,22,11.49,283,36,7721,364,167,6.915,0.0,0.0,0.28,0.0,0.0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,7.195,0.0,7.195,53,1.0,10.071856287425149,26.34730538922156
2017-10-13,13.29,1286,34,3,1,9,2.88,169,22,4517,343,99,0.0,2.495,0.0,0.15,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.645,0.0,2.645,54,1.0,12.98989898989899,34.34343434343434
2017-10-14,15.6,1056,32,45,8,12,1.95,192,36,4556,293,114,4.515,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4.515,0.0,4.515,55,1.0,9.263157894736842,28.07017543859649
2017-10-15,25.77,2740,79,40,7,54,3.48,574,42,16933,659,326,0.0,2.495,0.0,0.65,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.145,0.0,3.145,56,1.0,8.404907975460123,24.233128834355828
2017-10-16,12.5,1412,36,21,8,10,4.35,193,24,4688,377,107,4.555,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.555,0.0,4.555,57,1.0,13.19626168224299,33.64485981308411
2017-10-17,15.36,587,17,11,0,2,1.32,20,19,983,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,58,1.0,34.529411764705884,100.0
2017-10-18,18.33,989,31,28,2,20,0.02,176,27,4473,246,97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,59,1.0,10.195876288659793,31.958762886597935
2017-10-19,17.42,1092,33,18,5,19,0.88,218,26,5663,327,123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,60,1.0,8.878048780487806,26.82926829268293
2017-10-20,16.5,1121,37,25,3,10,6.18,242,32,5677,346,152,2.32,0.0,0.0,0.35,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.67,0.0,2.67,61,1.0,7.375,24.342105263157894
2017-10-21,14.03,929,31,11,1,10,1.01,191,26,4770,343,127,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,62,1.0,7.31496062992126,24.409448818897637
2017-10-22,29.44,861,41,14,2,16,7.2,267,45,8331,285,167,2.21,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.21,0.0,2.21,63,1.0,5.155688622754491,24.550898203592812
2017-10-23,42.12,1667,77,17,4,32,11.17,754,193,17608,420,473,0.0,0.0,0.0,2.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.95,0.0,2.95,64,1.0,3.52431289640592,16.27906976744186
2017-10-24,39.09,947,58,17,1,19,13.2,475,111,12001,310,276,0.0,0.0,0.0,38.03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.03,0.0,38.03,65,1.0,3.431159420289855,21.014492753623188
2017-10-25,22.5,603,35,23,0,4,2.84,223,40,4859,220,129,2.21,0.0,0.0,2.2,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.41,0.0,4.41,66,1.0,4.674418604651163,27.131782945736433
2017-10-26,20.34,1490,55,17,1,9,3.15,294,36,7485,369,174,0.0,0.0,0.0,0.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34,0.0,0.34,67,1.0,8.563218390804598,31.60919540229885
2017-10-27,19.02,1045,39,5,1,5,7.7,254,36,5078,273,113,0.0,0.0,0.0,5.55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.55,0.0,5.55,68,1.0,9.247787610619469,34.51327433628318
2017-10-28,12.0,128,12,17,2,2,2.78,60,17,72,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,69,1.0,7.111111111111111,66.66666666666666
2017-10-29,7.23,51,10,8,0,1,1.26,19,12,159,24,15,0.0,2.495,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.495,0.0,2.495,70,1.0,3.4,66.66666666666666
2017-10-30,0.0,6,3,12,0,0,0.0,3,0,0,1,3,0.0,2.495,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.495,0.0,2.495,71,1.0,2.0,100.0
2017-10-31,23.0,1532,46,1,0,3,5.1,311,38,7198,318,177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,72,1.0,8.655367231638419,25.98870056497175
2017-11-01,19.39,786,36,0,0,1,14.95,222,26,4808,250,123,2.32,0.0,0.0,0.01,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3299999999999996,0.0,2.3299999999999996,73,1.0,6.390243902439025,29.268292682926827
2017-11-02,16.25,1089,32,34,3,2,6.47,211,28,5038,312,128,2.27,0.0,0.0,0.12,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.39,0.0,2.39,74,1.0,8.5078125,25.0
2017-11-03,15.54,1282,40,22,1,4,14.59,218,33,4881,316,142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,75,1.0,9.028169014084508,28.169014084507044
2017-11-04,24.46,1204,42,9,1,9,13.87,244,36,7633,315,167,0.0,0.0,0.0,0.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0.0,0.08,76,1.0,7.209580838323354,25.149700598802394
2017-11-05,28.87,1203,52,1,1,10,23.0,431,119,11838,412,311,1.905,2.495,0.0,0.23,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.630000000000001,0.0,4.630000000000001,77,1.0,3.8681672025723475,16.720257234726688
2017-11-06,29.75,1467,41,14,3,6,27.9,308,62,10858,367,213,0.0,2.495,0.0,17.34,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.835,0.0,19.835,78,1.0,6.887323943661972,19.248826291079812
2017-11-07,24.89,679,23,30,0,2,28.35,45,28,1792,72,31,0.0,0.0,0.0,0.91,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.91,0.0,0.91,79,1.0,21.903225806451612,74.19354838709677
2017-11-08,20.86,1906,37,6,3,13,1.5,218,29,5069,245,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,80,1.0,14.661538461538461,28.46153846153846
2017-11-09,32.52,1458,55,13,5,5,23.6,393,52,10017,310,224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,81,1.0,6.508928571428571,24.553571428571427
2017-11-10,19.64,605,34,17,1,3,18.16,205,44,6560,335,139,0.0,0.0,0.0,7.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.06,0.0,7.06,82,1.0,4.35251798561151,24.46043165467626
2017-11-11,26.07,1045,58,17,2,12,25.36,368,42,9150,353,252,2.245,0.0,0.0,3.6,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.845000000000001,0.0,5.845000000000001,83,1.0,4.146825396825397,23.015873015873016
2017-11-12,30.68,797,50,8,0,5,30.98,327,144,6841,225,246,4.635,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4.635,0.0,4.635,84,1.0,3.2398373983739837,20.32520325203252
2017-11-13,34.01,2236,49,21,2,4,20.77,328,72,11733,347,190,0.0,7.485,0.0,49.6,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.085,0.0,57.085,85,1.0,11.76842105263158,25.789473684210527
2017-11-14,27.45,820,25,30,0,1,9.66,39,34,2525,92,27,4.49,0.0,0.0,1.01,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,0.0,5.5,86,1.0,30.37037037037037,92.5925925925926
2017-11-15,26.25,2136,54,1,2,1,5.62,195,42,5014,192,115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,50.0,50.0,87,1.0,18.57391304347826,46.95652173913044
2017-11-16,26.48,2405,52,22,2,7,4.46,320,51,8393,318,193,4.53,0.0,0.0,22.24,0.0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,26.77,100.0,126.77,88,1.0,12.461139896373057,26.94300518134715
2017-11-17,27.52,927,35,15,1,1,8.76,144,46,3963,147,92,0.0,0.0,0.0,3.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.06,0.0,3.06,89,1.0,10.076086956521738,38.04347826086957
2017-11-18,4.88,161,7,9,0,0,0.0,29,9,195,42,27,0.0,2.495,0.0,2.25,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.745,0.0,4.745,90,1.0,5.962962962962963,25.925925925925924
2017-11-19,0.0,0,0,16,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9666666666666667,Unknown,Unknown
2017-11-20,0.0,0,0,0,0,0,0.0,1,0,0,0,1,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.32,0.0,2.32,0,0.9333333333333333,0.0,0.0
2017-11-21,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.9,Unknown,Unknown
2017-11-22,1.12,3,3,0,0,1,0.0,10,5,19,19,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0.9,0.3,30.0
2017-11-23,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.8666666666666667,Unknown,Unknown
2017-11-24,0.0,0,0,2,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.8333333333333334,Unknown,Unknown
2017-11-25,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.8,Unknown,Unknown
2017-11-26,0.0,0,0,3,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.7666666666666667,Unknown,Unknown
2017-11-27,0.0,0,0,0,0,2,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.7333333333333333,Unknown,Unknown
2017-11-28,11.84,126,8,0,0,0,37.47,42,29,379,34,36,0.0,0.0,0.0,1.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.07,0.0,1.07,1,0.7333333333333333,3.5,22.22222222222222
2017-11-29,23.4,1363,43,2,0,11,9.55,222,30,5709,245,129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2,0.7333333333333333,10.565891472868216,33.33333333333333
2017-11-30,24.15,1782,59,24,1,6,6.73,390,44,9732,405,237,2.32,0.0,0.0,5.6,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.92,0.0,7.92,3,0.7333333333333333,7.518987341772152,24.894514767932492
2017-12-01,17.59,950,34,47,0,4,9.76,166,34,4151,238,104,0.0,0.0,0.0,0.98,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.98,0.0,0.98,4,0.7333333333333333,9.134615384615385,32.69230769230769
2017-12-02,18.96,1117,45,3,1,5,2.52,238,33,6275,334,141,3.995,0.0,0.0,7.98,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.975000000000001,0.0,11.975000000000001,5,0.7333333333333333,7.921985815602837,31.914893617021278
2017-12-03,33.83,1901,74,18,1,8,18.72,473,136,10148,302,287,6.9849999999999985,0.0,4.64,10.0,0.0,0.0,0,0,2,1,1,0,2,2,0,0,0,0,0,1,0,0,0,21.625,0.0,21.625,6,0.7333333333333333,6.623693379790941,25.78397212543554
2017-12-04,27.91,2754,60,10,1,4,2.94,287,43,9349,337,154,0.0,2.495,0.0,2.03,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.525,0.0,4.525,7,0.7333333333333333,17.883116883116884,38.961038961038966
2017-12-05,25.73,657,29,21,2,3,8.54,88,34,2753,107,59,0.0,0.0,0.0,1.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.17,0.0,1.17,8,0.7333333333333333,11.135593220338983,49.152542372881356
2017-12-06,27.39,1374,46,4,2,4,1.91,254,50,6655,244,163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,9,0.7333333333333333,8.429447852760736,28.22085889570552
2017-12-07,32.96,1949,60,3,2,11,9.3,381,56,10812,329,209,0.0,0.0,2.32,2.55,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4.869999999999999,0.0,4.869999999999999,10,0.7333333333333333,9.325358851674642,28.708133971291865
2017-12-08,27.6,1897,65,21,1,11,9.1,323,81,7948,290,176,0.0,0.0,2.32,13.14,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,15.46,0.0,15.46,11,0.7333333333333333,10.778409090909092,36.93181818181818
2017-12-09,27.07,1754,57,4,4,3,4.95,295,39,9014,335,177,6.285,2.495,19.14,8.0,0.0,0.0,0,1,1,1,0,0,8,8,0,0,0,0,1,0,0,0,0,35.92,0.0,35.92,12,0.7333333333333333,9.909604519774012,32.20338983050847
2017-12-10,27.73,1216,56,8,7,4,10.27,285,54,6600,241,192,0.0,2.495,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.495,0.0,2.495,13,0.7333333333333333,6.333333333333333,29.166666666666668
2017-12-11,28.64,2397,68,7,0,11,9.3,530,43,12489,438,251,4.505,0.0,0.0,0.65,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5.155,0.0,5.155,14,0.7333333333333333,9.549800796812749,27.091633466135455
2017-12-12,29.74,260,38,21,0,4,10.09,84,55,2587,87,57,2.365,0.0,0.0,0.2,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5650000000000004,0.0,2.5650000000000004,15,0.7333333333333333,4.56140350877193,66.66666666666666
2017-12-13,26.85,1459,49,7,0,2,1.99,246,45,6284,237,134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,16,0.7333333333333333,10.888059701492537,36.56716417910448
2017-12-14,27.77,1467,53,1,0,1,7.54,341,47,8304,301,192,2.245,0.0,0.0,3.42,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.665,0.0,5.665,17,0.7333333333333333,7.640625,27.604166666666668
2017-12-15,24.06,2423,51,2,1,6,8.07,304,42,7724,322,161,0.0,2.495,0.0,11.77,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.265,0.0,14.265,18,0.7333333333333333,15.049689440993788,31.67701863354037
2017-12-16,24.75,1575,46,15,4,9,4.54,257,39,6954,284,166,9.21,0.0,32.62,41.73,0.0,0.0,0,0,1,1,0,0,14,14,0,0,0,0,1,0,0,0,0,83.56,60.0,143.56,19,0.7333333333333333,9.487951807228916,27.710843373493976
2017-12-17,25.83,1493,55,9,0,8,2.41,297,48,6793,266,162,0.0,0.0,16.31,0.13,0.0,0.0,0,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,0,16.439999999999998,0.0,16.439999999999998,20,0.7333333333333333,9.216049382716049,33.95061728395062
2017-12-18,28.22,2830,61,2,1,3,3.13,313,43,9256,329,159,2.36,0.0,0.0,21.5,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23.86,0.0,23.86,21,0.7333333333333333,17.79874213836478,38.36477987421384
2017-12-19,23.75,205,20,1,0,1,9.95,38,28,1045,44,17,0.0,0.0,0.0,3.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.18,0.0,3.18,22,0.7666666666666667,12.058823529411764,117.64705882352942
2017-12-20,21.12,1396,37,11,0,1,4.87,228,33,4985,238,119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,23,0.8,11.731092436974789,31.092436974789916
2017-12-21,22.58,1280,52,34,4,5,10.29,300,52,6006,268,163,0.0,0.0,0.0,3.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.53,0.0,3.53,24,0.8333333333333334,7.852760736196319,31.901840490797547
2017-12-22,34.61,3138,61,19,2,6,17.31,350,48,7095,208,187,11.39,2.495,21.965,222.51,0.0,0.0,0,1,3,3,0,0,9,9,0,0,0,1,0,0,0,0,0,258.36,170.0,428.36,25,0.8333333333333334,16.780748663101605,32.62032085561498
2017-12-23,41.81,6897,138,18,5,40,18.71,1621,98,49963,1197,873,16.555,2.495,54.715,154.38,0.0,0.0,0,1,2,2,0,0,24,24,0,0,0,0,1,0,0,0,0,228.14499999999998,85.0,313.145,26,0.8666666666666667,7.900343642611684,15.807560137457044
2017-12-24,0.0,2,2,9,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.0,0.05,0,0.8666666666666667,inf,inf
2017-12-25,18.12,743,42,0,0,6,2.26,261,39,3714,209,123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.9,6.040650406504065,34.146341463414636
2017-12-26,15.8,108,14,19,0,4,13.18,29,21,774,49,24,0.0,0.0,0.0,0.01,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0.0,0.01,2,0.9333333333333333,4.5,58.333333333333336
2017-12-27,26.08,1774,47,1,0,2,6.42,290,38,5868,228,154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,3,0.9666666666666667,11.519480519480519,30.519480519480517
2017-12-28,27.45,1071,43,5,2,1,7.23,153,46,3706,137,114,0.0,2.495,0.0,0.05,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.545,0.0,2.545,4,0.9666666666666667,9.394736842105264,37.719298245614034
2017-12-29,19.82,1390,55,21,9,1,6.09,287,33,6957,353,162,2.83,0.0,2.725,3.24,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,8.795,0.0,8.795,5,0.9666666666666667,8.580246913580247,33.95061728395062
2017-12-30,33.48,224,23,4,1,4,4.18,67,41,1674,50,49,0.0,0.0,2.28,6.33,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,8.61,0.0,8.61,6,0.9666666666666667,4.571428571428571,46.93877551020408
2017-12-31,0.0,0,0,3,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9333333333333333,Unknown,Unknown
2018-01-01,25.38,1269,58,4,0,4,5.79,388,56,5887,236,183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.9333333333333333,6.934426229508197,31.693989071038253
2018-01-02,39.67,290,19,47,0,4,13.28,63,46,2063,52,55,0.0,0.0,0.0,0.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22,0.0,0.22,2,0.9333333333333333,5.2727272727272725,34.54545454545455
2018-01-03,28.46,1697,46,7,0,4,7.53,365,43,6518,231,194,6.9849999999999985,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.9849999999999985,0.0,6.9849999999999985,3,0.9333333333333333,8.74742268041237,23.711340206185564
2018-01-04,25.9,1774,52,10,1,3,2.83,334,40,7536,293,185,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,0.0,10.0,4,0.9333333333333333,9.58918918918919,28.10810810810811
2018-01-05,23.6,4282,50,12,4,6,6.53,348,51,6750,288,158,0.0,0.0,0.0,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.15,0.0,1.15,5,0.9333333333333333,27.10126582278481,31.645569620253166
2018-01-06,15.14,1050,43,3,0,4,3.88,213,32,3784,252,117,0.0,0.0,2.33,5.47,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.8,0.0,7.8,6,0.9333333333333333,8.974358974358974,36.75213675213676
