Date,Ad Breaks (Minutes),Ad Time (Seconds) Per Hour,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Game Sales Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs
Wed Oct 02 2019,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Oct 03 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Fri Oct 04 2019,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Oct 05 2019,0,0,21.44,1511,43,2,1,2,0.04,162,29,2766,131,137,2.3,2.495,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Sun Oct 06 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.24,0,4.66,18.5,0,0,0,0,0,4,4,0,0,2,2,0,0
Mon Oct 07 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tue Oct 08 2019,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4.765,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Wed Oct 09 2019,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Oct 10 2019,0,0,30.51,2771,66,4,3,6,11.3,254,52,6957,229,176,4.59,2.495,0,0.01,0.259,0,0,0,1,2,2,0,0,0,0,0,0
Fri Oct 11 2019,0,0,28.6,3184,76,5,2,3,7.85,281,74,9208,323,195,0,2.495,23.485,263.5,0.17149999999999999,0,0,0,1,0,0,0,0,10,10,0,0
Sat Oct 12 2019,0,0,32,787,36,2,4,4,9.07,89,50,3328,104,80,4.76,0,33.095,1,0,0,0,0,0,2,2,0,0,14,14,0,0
Sun Oct 13 2019,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Oct 14 2019,0,0,0,7,1,1,0,1,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Oct 15 2019,0,0,0,26,1,6,0,1,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Oct 16 2019,0,0,19.58,1285,38,0,0,1,0.47,109,26,2134,109,76,2.27,0,0,0,0.0665,0,0,0,0,1,1,0,0,0,0,0,0
Thu Oct 17 2019,0,0,24.26,3638,62,20,6,3,1.43,261,33,7156,295,170,0,2.495,25.5,13.5,0.1575,0,0,0,1,0,0,0,0,11,11,0,0
Fri Oct 18 2019,0,0,28.83,3006,73,2,4,4,9.76,348,58,10235,355,226,4.635,2.495,50.055,0,0.17850000000000002,0,0,0,1,2,2,0,0,21,21,0,0
Sat Oct 19 2019,0,0,40,399,21,2,0,0,9.32,43,44,1920,48,35,6.869999999999999,2.495,6.975,9.5,0,0,0,0,1,2,1,1,0,3,3,0,0
Sun Oct 20 2019,0,0,0,14,2,3,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Oct 21 2019,0,0,0,15,1,4,0,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Oct 22 2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2.32,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0,0,0
Wed Oct 23 2019,0,0,29.16,1584,60,0,0,3,2.44,390,46,5773,199,302,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0
Thu Oct 24 2019,0,0,60.5,1738,68,23,7,4,26.24,362,162,12403,205,276,2.32,2.495,2.325,64.17,0.21,0,0,0,1,1,1,0,0,1,1,0,0
Fri Oct 25 2019,0,0,77.14,2980,70,1,7,7,28.79,637,253,24068,312,497,11.995,0,23.745,24.11,0.3185,0,0,0,0,1,0,0,1,10,10,0,0
Sat Oct 26 2019,0,0,149.97,630,31,11,0,5,51.43,85,176,5549,37,73,0,0,13.95,21.79,0,0,0,0,0,0,0,0,0,6,6,0,0
Sun Oct 27 2019,0,0,0,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Oct 28 2019,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2.065,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0,0,0
Tue Oct 29 2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.315,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Oct 30 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Oct 31 2019,0,0,35.74,1671,50,0,1,1,10.64,246,66,8184,229,178,0,0,0,0,0.2275,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 01 2019,0,0,33.02,1843,55,0,1,1,8.22,295,68,8155,248,204,0,2.495,0,3,0.196,0,0,0,1,0,0,0,0,0,0,0,0
Sat Nov 02 2019,0,0,57.24,558,31,1,0,2,11.39,93,66,3091,54,72,7.075,2.495,13.95,2.69,0,0,0,0,1,2,1,1,0,6,6,0,0
Sun Nov 03 2019,0,0,0,21,1,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0,0,0
Mon Nov 04 2019,0,0,0,11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 05 2019,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2.405,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0,0,0
Wed Nov 06 2019,0,0,27.09,1366,31,1,0,2,3.28,142,39,4578,169,109,6.85,0,0,0,0.1225,0,0,0,0,3,3,0,0,0,0,0,0
Thu Nov 07 2019,0,0,29.97,1699,55,1,3,3,1.53,293,50,7791,261,190,4.6,2.495,4.6,2.11,0.1505,0,0,0,1,1,0,1,0,1,0,1,0
Fri Nov 08 2019,0,0,43.36,2575,61,9,1,2,20.21,291,86,9150,211,200,9.53,2.495,0,0,0.147,0,0,0,1,2,0,2,0,0,0,0,0
Sat Nov 09 2019,0,0,50.63,394,27,3,0,4,19.56,76,57,3139,62,56,0,0,55.125,4.2,0,0,0,0,0,0,0,0,0,22,21,1,0
Sun Nov 10 2019,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4.59,2.495,0,0,0.0034999999999999996,0,0,0,1,2,2,0,0,0,0,0,0
Mon Nov 11 2019,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 12 2019,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Nov 13 2019,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 14 2019,0,0,39.81,2606,55,0,0,4,10.05,350,81,9394,236,239,2.415,0,0,0,0.24850000000000003,0,0,0,0,1,1,0,0,0,0,0,0
Fri Nov 15 2019,0,0,70.74,445,35,0,2,7,13.44,97,85,3325,47,79,9.455,4.99,2.325,6.02,0,0,0,0,2,3,2,1,0,1,1,0,0
Sat Nov 16 2019,0,0,44.82,5014,112,2,16,12,1.57,634,66,24784,553,393,0,2.495,69.765,10.69,0.40950000000000003,0,0,0,1,0,0,0,0,29,29,0,0
Sun Nov 17 2019,0,0,50.42,627,37,2,2,2,0.25,92,59,2420,48,75,2.32,0,16.225,207.1,0.0875,0,0,0,0,1,1,0,0,7,7,0,0
Mon Nov 18 2019,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 19 2019,0,0,0,24,1,1,0,0,0,0,0,0,0,0,9.155,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0
Wed Nov 20 2019,0,0,23.72,734,33,0,1,1,0,124,29,3344,141,90,4.7,0,0,0,0.11199999999999999,0,0,0,0,2,2,0,0,0,0,0,0
Thu Nov 21 2019,0,0,28.72,1116,56,0,0,1,3.61,278,71,9420,329,212,2.375,0,2.325,5,0.1925,0,0,0,0,1,1,0,0,1,1,0,0
Fri Nov 22 2019,0,0,31.75,1222,46,0,1,0,1.13,285,48,10447,329,203,2.32,0,0,2.5,0.21350000000000002,0,0,0,0,1,1,0,0,0,0,0,0
Sat Nov 23 2019,0,0,40.44,527,44,0,0,7,18.93,154,85,5743,142,125,0,0,52.63,0,0,0,0,0,0,0,0,0,0,22,22,0,0
Sun Nov 24 2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Nov 25 2019,0,0,0,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 26 2019,0,0,0,9,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 27 2019,0,0,27.5,1444,46,0,2,1,0.91,176,43,5720,209,125,0,0,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 28 2019,0,0,26.86,211,16,1,0,1,3.77,46,33,2337,87,35,0,2.495,2.325,1.01,0.0175,0,0,0,1,0,0,0,0,1,1,0,0
Fri Nov 29 2019,0,0,15.96,866,31,1,0,1,0.07,167,25,1341,85,62,2.315,0,0,0,0.1155,0,0,0,0,1,1,0,0,0,0,0,0
Sat Nov 30 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.495,32.76,0,0.0034999999999999996,0,0,0,1,0,0,0,0,13,13,0,0
Sun Dec 01 2019,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013999999999999999,0,0,0,0,0,0,0,0,0,0,0,0
Mon Dec 02 2019,0,0,0,13,1,1,0,0,0,0,0,0,0,0,4.65,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0,0,0
Tue Dec 03 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0,0,0
Wed Dec 04 2019,0,0,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Thu Dec 05 2019,0,0,30.56,3160,69,0,3,5,8.29,424,76,12650,415,263,4.71,2.495,4.605,6,0.2555,0,0,0,1,2,2,0,0,2,2,0,0
Fri Dec 06 2019,0,0,31.83,2206,48,10,1,2,12.37,330,93,10216,322,235,4.53,2.495,67.43,138.12,0.16449999999999998,0,0,0,1,2,2,0,0,28,28,0,0
Sat Dec 07 2019,0,0,35,61,17,0,0,1,17.14,13,38,595,17,10,4.6,2.495,4.555,14.75,0.0034999999999999996,0,0,0,1,1,0,1,0,2,2,0,0
Sun Dec 08 2019,0,0,0,13,2,4,1,0,0,0,0,0,0,0,9.53,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
Mon Dec 09 2019,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Dec 10 2019,0,0,0,14,2,2,0,0,0,0,0,0,0,0,4.85,0,0,0,0.006999999999999999,0,0,0,0,2,2,0,0,0,0,0,0
Wed Dec 11 2019,0,0,29.26,1177,42,1,0,0,0.21,154,42,5647,194,115,0,0,0,0,0.16449999999999998,0,0,0,0,0,0,0,0,0,0,0,0
Thu Dec 12 2019,0,0,26.39,1447,46,1,0,3,2.78,244,37,7810,296,158,7.015000000000001,2.495,18.725,1.93,0.17149999999999999,0,0,0,1,2,1,1,0,8,8,0,0
Fri Dec 13 2019,0,0,30.84,2163,49,12,6,2,2.06,196,44,8973,292,143,0,0,9.175,8,0.581,0,0,0,0,0,0,0,0,4,4,0,0
Sat Dec 14 2019,0,0,437.24,1206,58,3,1,16,67.24,1052,875,45473,104,897,2.505,0,81.305,10.35,0,0,0,0,0,1,1,0,0,34,34,0,0
Sun Dec 15 2019,0,0,0,12,1,1,0,0,0,0,0,0,0,0,9.455,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0
Mon Dec 16 2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Tue Dec 17 2019,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Dec 18 2019,0,0,56.83,1227,43,0,0,3,22.26,378,129,10115,178,254,0,0,0,0,0.3325,0,0,0,0,0,0,0,0,0,0,0,0
Thu Dec 19 2019,0,0,54.25,2045,68,1,5,12,17.76,585,120,15137,281,338,6.6850000000000005,2.495,13.95,4.5,0.35700000000000004,0,0,0,1,3,3,0,0,6,6,0,0
Fri Dec 20 2019,0,0,45.48,368,26,7,2,1,9.21,117,88,2183,48,80,6.945,0,4.525,3.14,0,0,0,0,0,3,3,0,0,2,2,0,0
Sat Dec 21 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sun Dec 22 2019,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Dec 23 2019,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Dec 24 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Dec 25 2019,0,0,24.4,506,37,2,1,1,7.26,261,39,6393,263,214,0,0,0,6,0.154,0,0,0,0,0,0,0,0,0,0,0,0
Thu Dec 26 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Dec 27 2019,0,0,19.98,636,40,0,0,2,5.37,157,33,4056,204,104,0,0,0,0,0.16449999999999998,0,0,0,0,0,0,0,0,0,0,0,0
Sat Dec 28 2019,0,0,25.59,318,30,4,0,2,5.49,121,32,4735,185,93,0,0,0,3.5,0.0455,0,0,0,0,0,0,0,0,0,0,0,0
Sun Dec 29 2019,0,0,0,23,1,0,0,0,0,0,0,0,0,0,2.315,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Dec 30 2019,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Tue Dec 31 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 01 2020,0,0,27.27,703,37,0,1,1,0.16,132,37,4472,165,97,0,2.495,0,0,0.1015,0,0,0,1,0,0,0,0,0,0,0,0
Thu Jan 02 2020,0,0,27.43,1004,48,4,1,5,0.38,230,39,8230,300,157,2.38,0,2.325,0.27,0.126,0,0,0,0,1,1,0,0,1,1,0,0
Fri Jan 03 2020,0,0,21.37,1157,45,2,0,2,7.75,232,70,6881,323,167,6.6899999999999995,2.495,0,3,0.1365,0,0,0,1,3,3,0,0,0,0,0,0
Sat Jan 04 2020,0,0,34.52,317,28,0,0,0,8.66,80,40,3176,92,62,0,0,2.325,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Sun Jan 05 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Jan 06 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Tue Jan 07 2020,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Wed Jan 08 2020,0,0,25.05,1685,48,2,0,1,3.69,185,36,5937,237,116,9.53,2.495,0,0,0.091,0,0,0,1,2,0,2,0,0,0,0,0
Thu Jan 09 2020,0,0,24.57,974,44,2,3,1,7.21,202,72,7101,289,153,0,2.495,4.65,0.65,0.035,0,0,0,1,0,0,0,0,2,2,0,0
Fri Jan 10 2020,0,0,21.29,781,37,0,0,1,6.54,162,34,5428,255,119,2.46,0,4.65,0,0.035,0,0,0,0,1,1,0,0,2,2,0,0
Sat Jan 11 2020,0,0,25.51,33,9,0,0,0,0.07,26,31,1352,53,22,0,0,2.325,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Sun Jan 12 2020,0,0,0,13,1,0,0,0,0,0,0,0,0,0,7.015000000000001,2.495,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0
Mon Jan 13 2020,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 14 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Jan 15 2020,0,0,21.91,1097,41,0,1,2,0.07,148,32,4448,204,113,9.455,0,0,0,0.0665,0,0,0,0,3,2,1,0,0,0,0,0
Thu Jan 16 2020,0,0,24.61,983,40,0,3,1,9.26,204,59,6694,273,158,0,0,6.98,0,0.055999999999999994,0,0,0,0,0,0,0,0,3,3,0,0
Fri Jan 17 2020,0,0,24.95,974,41,0,0,2,8.61,201,46,6736,271,145,0,2.495,0,0.5,0.049,0,0,0,1,0,0,0,0,0,0,0,0
Sat Jan 18 2020,0,0,25.89,157,18,3,0,0,0,17,29,984,38,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jan 19 2020,0,0,0,9,1,0,0,0,0,0,0,0,0,0,4.585,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Jan 20 2020,0,0,0,16,1,0,0,0,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Tue Jan 21 2020,0,0,0,12,1,1,1,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Jan 22 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jan 23 2020,0,0,39.1,1006,44,1,3,4,0.05,181,58,8406,216,136,0,0,0,0,0.0315,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 24 2020,0,0,34.32,1876,45,3,3,6,4.95,223,62,7311,214,157,2.32,0,2.325,0,0.042,0,0,0,0,1,1,0,0,1,1,0,0
Sat Jan 25 2020,0,0,62.21,245,18,10,0,0,4.79,62,67,2675,43,48,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jan 26 2020,0,0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jan 27 2020,0,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 28 2020,0,0,0,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jan 29 2020,0,0,22.96,1168,43,2,1,4,0.49,195,33,5281,231,133,2.315,0,0,0,0.1015,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jan 30 2020,0,0,30.73,1375,44,6,1,0,19.66,338,186,8174,266,259,0,0,14.08,0.1,0.1085,0,0,0,0,0,0,0,0,6,6,0,0
Fri Jan 31 2020,0,0,39.76,81,15,0,0,3,34.27,67,47,2346,59,55,0,2.495,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0
Sat Feb 01 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Feb 02 2020,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Feb 03 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Feb 04 2020,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 05 2020,0,0,21.07,926,39,1,1,4,10.62,164,32,4593,219,118,2.43,0,0,0,0.042,0,0,0,0,1,1,0,0,0,0,0,0
Thu Feb 06 2020,0,0,24.07,1369,39,5,5,3,13.57,228,93,6210,259,164,6.735,0,30.825,0,0.063,0,0,0,0,3,3,0,0,13,13,0,0
Fri Feb 07 2020,0,0,20.15,1498,42,9,1,3,4.26,213,38,5159,256,124,6.92,0,0,0,0.059500000000000004,0,0,0,0,2,1,1,0,0,0,0,0
Sat Feb 08 2020,0,0,17.89,94,15,0,0,0,0.1,21,22,966,54,17,9.53,2.495,2.325,0,0,0,0,0,1,2,0,2,0,1,1,0,0
Sun Feb 09 2020,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 10 2020,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.42,0,0,0,0.006999999999999999,0,0,0,0,1,1,0,0,0,0,0,0
Tue Feb 11 2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 12 2020,0,0,25.15,1468,38,35,4,1,0.02,192,37,5508,219,115,4.605,0,0,0,0.063,0,0,0,0,2,2,0,0,0,0,0,0
Thu Feb 13 2020,0,0,22.91,1188,43,6,1,0,0.43,197,33,6323,276,132,0,4.99,13.96,0.69,0.0455,0,0,0,2,0,0,0,0,9,9,0,0
Fri Feb 14 2020,0,0,25.63,1067,42,4,4,2,24.43,177,91,3844,150,146,2.455,0,2.325,0,0.035,0,0,0,0,1,1,0,0,1,1,0,0
Sat Feb 15 2020,0,0,35.13,489,19,12,4,1,66.06,48,43,2213,63,35,9.455,2.495,11.825,0,0,0,0,0,1,3,2,1,0,6,6,0,0
Sun Feb 16 2020,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 17 2020,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013999999999999999,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 18 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 19 2020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4.585,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Thu Feb 20 2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Fri Feb 21 2020,0,0,25.16,1774,48,0,3,4,10.56,172,34,4327,172,102,2.375,0,0,0,0.027999999999999997,0,0,0,0,1,1,0,0,0,0,0,0
Sat Feb 22 2020,0,0,29.25,415,22,10,3,2,15.72,37,49,2106,72,29,2.32,0,73.765,0,0,0,0,0,0,1,1,0,0,31,31,0,0
Sun Feb 23 2020,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034999999999999996,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 24 2020,0,0,0,21,1,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Feb 25 2020,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Feb 26 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Feb 27 2020,0,0,19.85,1168,34,0,0,1,4.93,108,27,2680,135,65,0,0,0,0,0.0455,0,0,0,0,0,0,0,0,0,0,0,0
Fri Feb 28 2020,0,0,17.55,1600,46,0,0,3,8.29,168,25,4983,283,126,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0
Sat Feb 29 2020,0,0,20.88,405,18,0,1,0,0.12,22,26,835,40,19,4.635,0,11.815,0,0,0,0,0,0,2,2,0,0,5,5,0,0
Sun Mar 01 2020,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Mar 02 2020,0,0,0,13,1,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Mar 03 2020,0,0,0,20,1,0,0,1,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Mar 04 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 05 2020,0,0,24.66,1239,40,0,1,0,0.67,139,39,4784,194,105,2.4,0,0,0,0.105,0,0,0,0,1,1,0,0,0,0,0,0
Fri Mar 06 2020,0,0,21.02,1220,43,0,0,1,3.03,152,30,5046,240,106,4.53,4.99,7.035,0,0.07,0,0,0,2,2,2,0,0,3,3,0,0
Sat Mar 07 2020,0,0,23.66,526,23,0,3,6,10.13,68,45,1964,83,57,11.485,0,42.525,0,0,0,0,0,0,4,3,1,0,18,18,0,0
Sun Mar 08 2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
Mon Mar 09 2020,0,0,0,28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 10 2020,0,0,0,19,1,4,0,0,0,0,0,0,0,0,2.455,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0,0,0
Wed Mar 11 2020,0,0,28.41,1286,39,3,1,2,0.09,197,39,5484,193,125,0,0,0,0,0.1435,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 12 2020,0,0,31.72,1941,59,1,2,3,8.2,355,98,8532,269,270,4.605,0,0,0,0.175,0,0,0,0,2,2,0,0,0,0,0,0
Fri Mar 13 2020,0,0,27.26,1853,46,2,1,2,5.09,218,46,7087,260,162,0,0,9.3,2.35,0.11900000000000001,0,0,0,0,0,0,0,0,4,4,0,0
Sat Mar 14 2020,0,0,33.54,615,31,3,8,0,8.09,58,40,2113,63,51,4.575,4.99,4.65,1.1,0.0034999999999999996,0,0,0,2,2,2,0,0,2,2,0,0
Sun Mar 15 2020,0,0,0,20,1,4,0,1,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Mar 16 2020,0,0,0,17,2,0,0,1,0,0,0,0,0,0,2.27,2.495,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Tue Mar 17 2020,0,0,0,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
